program_name,seriesCode,gci11_Lonline,gci11_Lforgery,gci11_Lolsafety,gci12_Rpdp,gci12_Rprivacy,gci12_Rnotif,gci12_RAuditre,gci12_Rstandard,gci12_Rsign,gci12_Rspam,gci12_Rciip,gci12_Rcop,gci21_NatCsirt,gci21_Nactivity,gci21_Nfirst,gci21_NregCisrt,gci22_Scsirt,gci22_Sactivity,gci23_FStandard,gci23_Fciip,gci31_Nstrategy,gci31_Npriority,gci32_Acyber,gci32_Aciip,gci32_Acapacity,gci32_Acop,gci33_Maudit,gci33_Mrisk,gci33_Mmaturity,gci34_Copstrategy,gci34_Copreporting,gci41_AWmsme,gci41_AWprivate,gci41_AWpublic,gci41_AWsociety,gci41_AWgeneral,gci41_AWelderly,gci41_AWdisability,gci41_AWcop,gci41_AWchildren,gci42_Tprofessional,gci42_Tacreditation,gci42_Tsector,gci43_Cprimary,gci43_Csecondary,gci43_Chigher,gci44_Rndprivate,gci44_Rndpublic,gci44_RndAcademic,gci44_Evalscheme,gci45_Dindustry,gci45_Dassociation,gci46_Icapacitydev,gci46_Iindustry,gci46_Irnd,gci51_Bcountry,gci51_Bregintl,gci52_Minfosharing,gci52_Mcapacitydev,gci53_Mlat,gci54_PPPdomestic,gci54_PPPforeign,gci55_Coordination
Penyelenggaraan Praktik Kerja Lapangan Taruna,gci43_Chigher,4.629630012686903e-14,0.00018405715596869765,8.086208910795811e-05,0.01913406293472064,0.0004940633155109397,6.0031307221875e-06,2.077561564206576e-05,6.54983236740847e-05,0.0017028751809406995,0.0,-0.0029668875044505105,0.0062379261944085496,3.547053983865567e-09,-2.1579911191338397e-09,0.0,3.808419801742957e-09,-4.355932281541186e-10,-5.49921552739363e-10,-0.0041351822162855045,0.011763786945569232,0.003776987548082089,-0.0067902844803015006,-0.0009978948740451132,0.009224992519118902,-7.992163945447217e-05,0.004658068561342876,0.0023623246324366853,-0.002370811424147079,0.014651423024455212,0.02526582509769204,0.014675906941115757,0.0,4.44838943458592e-10,-2.531974629960132e-12,1.4810375148499588e-12,3.394137193524216e-10,0.0,0.0,0.0,0.0,9.998080141571108e-11,-9.137579581874888e-12,-1.8359592734995545e-09,0.0,0.0,-0.003340495430421253,0.0020336413776149698,0.00034996719177193825,-0.007426705090057384,-5.4885354058287206e-06,-0.0007579855615839071,0.0024160470397140976,-0.002278589048413937,-0.003177512664889859,0.0,-2.8852920053168418e-11,0.0,5.64720492590709e-10,-3.6650239509938842e-09,0.011827965805419782,0.01768125652457042,0.010580473940019153,0.00256993899097846
Penyelenggaraan Kuliah Umum Poltek SSN,gci43_Chigher,-2.347011474057581e-13,-0.0006626057614881331,0.00011589135387002347,0.007695679419366219,-0.00026995302988996883,2.401252288886102e-05,-0.0001191264901156952,-0.0016317710598526824,3.899083859137953e-05,0.0,-0.00920798824436575,0.00035988035737000157,-1.3353618211198182e-09,-9.720682037084316e-10,0.0,1.931806936639191e-09,2.220446049250313e-16,-3.7073233372098e-11,-0.0019309419067047306,0.021644152654650917,0.0013915217282405301,-0.003985918121947041,-6.489461905356819e-05,-0.0024659938339994802,-0.0026885771889577637,-0.0014787519242358549,0.0073770880296734065,-0.006401190845196525,0.0018748386155652552,0.004704670880259498,0.012174331894335033,0.0,1.3358869566104659e-11,-1.6090462295892394e-12,3.540501225529624e-13,5.364517718930983e-10,0.0,0.0,0.0,0.0,3.6980873918679436e-10,-1.7452816969409923e-10,-3.146216620564246e-10,0.0,0.0,-0.004019723892943361,-0.0011005760657578634,0.00023331146118121815,0.0011165487768513005,-2.744267702858849e-06,-0.0020617352151857116,0.0170505397393923,-0.003166081845410562,-0.0046927215744354545,0.0,-5.144440429205588e-12,0.0,9.991213412163802e-10,-1.6788170853487827e-09,0.009428088685480063,0.016165720251035798,0.008495555316925807,0.010938684872945248
"Peningkatan Kualitas Pendidikan
Akademik dan Pengasuhan",gci43_Chigher,-1.8351986597053838e-13,-0.0005889828991002544,7.3123779421147e-05,0.0024081646944646984,0.0028641907687123602,1.1102230246251565e-16,2.6711505825671722e-05,-0.000294898778088748,0.001675019195070293,0.0,-0.0015696261447669668,-0.0038387238119431677,-4.17300449750968e-09,3.577210305749645e-09,0.0,1.2694727491435742e-09,-1.5373913253569071e-10,-1.9030994558022485e-09,-0.004076868412842827,0.015054754890367228,-0.0067588198228833996,-0.002634282951404665,-0.0005640713591938962,0.0022106771592048657,-0.003565878016777879,-0.002979209961460172,0.0016659278613665451,-0.004148919992257194,-0.006273764387807801,-0.0005227412089180428,0.0025015750467815012,0.0,2.8987989786344315e-10,-2.209898930516374e-12,-1.4432899320127035e-14,4.0933056943970314e-10,0.0,0.0,0.0,0.0,-3.3728131398902406e-11,-2.2752644213142048e-10,-2.7758432219471274e-09,0.0,0.0,0.00029321046275088136,0.0012442888255903561,0.0,0.0005785530328632493,-2.744267702858849e-06,-0.0006029033179439924,0.003951582591490754,-0.0034322327406454134,0.0077788292632627876,0.0,8.949507801503387e-13,0.0,1.1859134785296988e-09,-1.962560891577425e-09,-0.0001714197942814799,0.011955897268995264,0.006094288991854824,0.006990870901588342
Penyelenggaraan Sistem Penjaminan Mutu Internal,gci43_Chigher,-1.509903313490213e-14,-0.0007730400550693961,0.00024833594634121603,0.007983026030403018,0.005476444142920478,6.003130722076477e-06,1.1871780366878859e-05,-0.00019800081323562146,-0.00037177391205434063,0.0,-0.009953194302863233,-0.005998005956161401,-5.466636365802913e-09,-1.3803369558473833e-09,0.0,4.1947807449815855e-09,-1.6462868845934508e-09,-9.309536475043956e-10,-0.003548357948477965,0.007099730926601544,-0.003975776366402006,-0.003823410693790663,-0.0007848812696231722,0.014512679411557539,0.0004887700105127291,-0.007785153715226922,-0.009121850139863885,-0.001185405712073928,0.010809291216749228,-0.014317334680173599,0.0040025200748502465,0.0,1.576310193485142e-10,-3.8624659026709196e-13,5.433431482515516e-13,4.5000947412887626e-10,0.0,0.0,0.0,0.0,-2.6501023597802487e-11,-6.944533836872324e-11,3.9427316966822445e-10,0.0,0.0,-0.005207471856998547,-0.004445752274462755,0.0010499015753160368,-0.0056603979992241316,-5.4885354058287206e-06,-0.0010811181229388733,0.008577521573309266,-8.776394048604086e-05,-0.007941525169751551,0.0,-3.489175615101203e-11,0.0,9.296172720496543e-10,-4.3980287189882006e-09,0.0083564931015645,0.010103575156897526,0.0005910973742758729,0.0004961082244480108
Audit Mutu Internal,gci43_Chigher,-9.181544413650045e-14,0.0001472457247753134,0.000227267136783893,0.0008480769906821228,0.0014873713821240697,2.401252288886102e-05,-8.903835275630989e-06,-0.0015652215152961446,-0.0018464646908693538,0.0,-0.007065520826185501,0.007317567266517555,1.5022815214038587e-09,1.8080463792813362e-09,0.0,5.6850317786683036e-09,-1.6655021806144532e-10,4.716557144845979e-10,-0.0019013708364624682,0.016395778597807387,-0.0029818322748011994,-0.0020983954056799092,-3.210243650131339e-06,0.0014063151010488273,-0.00220381733110131,0.0003696879810587417,-0.0046465199378004085,-0.003556217136220563,0.012637228012075452,-0.004007682601702478,0.007671496810128797,0.0,-1.2824130646293952e-10,-1.0085265955694922e-12,1.7486012637846216e-13,4.080596971434147e-10,0.0,0.0,0.0,0.0,1.5780177164970155e-10,5.2084669910357206e-11,-1.3381398211720352e-09,0.0,0.0,0.0034630407988418543,0.00024703437292317165,-0.0002333114611814402,0.0014575645758652112,-1.3721338514738335e-05,-0.0055526718383970275,-0.0031542777368017694,-0.003194534857592357,-0.00024431258342139106,0.0,-1.3867018644475593e-11,0.0,2.7367241806075526e-10,1.5605906567017769e-09,0.002228457325659239,0.014818576896782787,0.009297803463259258,0.003412923540406343
Akreditasi Program Studi,gci43_Chigher,-1.7852386235972517e-13,7.36228623872126e-05,-9.82027718767764e-05,0.0008252737730356507,-0.0005759176124519039,1.2006261444375e-05,6.8341045730280214e-06,-0.00130862630323203,-2.4816421974938052e-05,0.0,-0.0008670699025123962,0.005038325003176136,7.511405941684757e-10,1.6330741203773869e-09,0.0,-8.444756005587806e-09,-4.868395686585814e-10,-9.906826470285068e-10,-0.007383965077781829,0.006651701340566252,0.006162453367923204,0.0001333984163146562,-0.0009210861609744159,-0.0003742577207977993,-0.005452530074782969,-0.0031509009985820624,-0.002366104888491982,0.00011854057120774808,0.001110746541762353,0.005575906228456162,0.007270191876133647,0.0,4.755634774866735e-10,-2.0812240819623185e-12,3.44058115331336e-13,6.432341326245705e-10,0.0,0.0,0.0,0.0,3.0114721827345647e-10,-3.67332164685763e-10,-1.632851631683252e-10,0.0,0.0,-0.00611392073315975,-0.00014155499025669815,0.0001166557305907201,-0.0010528342416227243,-5.4885354058287206e-06,-0.00406529967441438,0.016335711698249655,-0.00032786672748041923,0.007747776908762827,0.0,-4.920952534348544e-12,0.0,1.407457816959834e-09,-4.729069358333504e-10,0.01028518765688713,0.02222786534517396,-0.002165175428807564,0.002219573903927907
"Peningkatan Mutu Penyelenggaraan
Pendidikan Tinggi",gci43_Chigher,5.218048215738236e-15,-0.0004417371743256071,0.00013972333696232742,0.007721161246705077,-0.0023196382392740578,-6.003130722298522e-06,1.78076705503738e-05,-0.0007035150551495395,0.0004452202049098908,0.0,-0.0034326412910107296,0.004558484526683282,-5.132795855011807e-09,-3.538328074981223e-09,0.0,1.2142785665858469e-09,2.2420210132878537e-10,-6.879176117635666e-10,0.004754577460245213,0.001995721734001088,-0.007355186277843373,-0.002140567663984849,-2.2930311787128232e-06,0.010311427037416832,-0.006932994142474835,-0.0008588355160168426,0.0018602480788498799,-0.001066865140865736,0.0013193075152486688,0.0158564833371726,0.011840788554764115,0.0,1.763329482429299e-10,1.9317880628477724e-13,2.6978419498391304e-13,1.9958057428937082e-10,0.0,0.0,0.0,0.0,-2.0839363568114777e-10,9.6859298359675e-11,-2.011192767881198e-09,0.0,0.0,0.0024419874708314637,0.0010671250732758875,0.0008165901141347076,-0.0012920960834964523,-5.4885354058287206e-06,-0.0056532776671448515,0.014155614037703157,-0.0039029661365387325,-0.004378077124423396,0.0,-4.1378012127779584e-11,0.0,4.170244150003555e-10,-8.27585999729763e-10,0.006513952182695348,0.012124290188276765,0.010496877506916413,0.0066373394801565455
Penyelenggaraan Layanan Administrasi Akademik,gci43_Chigher,-6.616929226765933e-14,0.0008466629174561646,8.905996399244387e-05,0.0004653628966062584,0.00287401538760923,2.401252288886102e-05,2.9679450913588923e-06,-0.00021376912647153024,0.0020505925619939136,0.0,0.006025666324777079,0.0013195613103557102,-2.6289931343015382e-09,-7.212745067874948e-09,0.0,1.4074589271828586e-09,-6.790135120837704e-10,-3.460182140813117e-10,-0.0093175573065305,0.010057416689809973,-0.004572142821361869,-0.004619913467082126,2.293031178601801e-06,0.018914438538769396,-0.006172886020783586,0.0035490046181668733,0.0011763672086836374,-0.003793298278635171,0.0075701663206683145,0.010977565387273347,0.015059343494944533,0.0,3.0056701572078737e-10,-7.078782005009998e-13,1.3692380562702056e-12,-1.576301311700945e-10,0.0,0.0,0.0,0.0,2.529635390047247e-10,3.472311327357147e-11,-1.5412503495682017e-09,0.0,0.0,0.0028408756710703864,0.0027540033670045982,0.0006999343835440985,-0.0016428404147615927,-8.232803108798592e-06,-0.003112459607434448,0.008253234282865729,-0.00042048941894734515,-0.0065675499874702226,0.0,2.5721647034515627e-11,0.0,-2.345764693600927e-10,-6.620691772596388e-10,0.014913522102486088,0.0067357167712649435,0.0011833081992427275,0.004119805294124812
Pengelolaan Media Digital Komunikasi Publik Poltek SSN,gci43_Chigher,-1.4988010832439613e-14,-0.00014724572477520237,4.19472087250794e-05,0.0077779502520815,0.0005183688820140642,1.80093921665625e-05,2.0775615642287804e-05,-0.002264214050877955,7.167321391654546e-05,0.0,-0.007810726884683095,-0.000719760714739337,1.7109320626929048e-09,-1.6136332270377807e-09,0.0,4.0843918247546185e-09,-1.2811307570359531e-11,-1.1781093878227011e-09,3.433785751416618e-05,0.002279443706771689,0.006361242186243121,-0.009696646362661876,-0.0009946894644509152,0.0006121398128025035,-0.005084744488249582,0.0025138782712009755,0.0010122050958446538,0.003437676565013703,-0.0016450367824659695,0.012865208183549526,0.002996451498184949,0.0,1.3364864770437634e-12,-4.033662293068119e-12,-2.3947510641164627e-13,3.762793410189147e-10,0.0,0.0,0.0,0.0,-2.553732780796736e-10,1.0599632283003757e-10,-2.34970931600742e-10,0.0,0.0,-0.0002505585642236241,-0.002220458128342928,-0.00023331146118132917,-0.0013273077179527526,-2.744267702858849e-06,-0.0002699875519804884,0.011879153521648145,-0.0032276012968882606,0.0034181220234075216,0.0,8.119072081314016e-11,0.0,-1.0425660335044995e-10,5.391131541188088e-09,0.0020570375313769818,0.006230538013420217,0.007449109435905599,0.0004504898323475226
"Pembinaan Tenaga Pendidik dan Tenaga Kependidikan
Poltek SSN",gci43_Chigher,-1.9917401061775308e-13,-0.0008466629174567197,-2.9548740551610386e-05,0.0015971901786849818,0.0028349811086366694,0.0,2.3743560733979763e-05,-0.0016056275230854622,0.0014724111058934675,0.0,-0.0033536371701446965,0.008637128576873598,1.2101714075285486e-09,5.074194953103017e-09,0.0,1.9870011191969184e-09,-9.352447705168743e-10,-7.188116768475084e-10,0.0011055066774020572,0.02233996482881484,-0.0027830434564811712,-0.0054556002808185955,-0.000207973769884795,-0.007763176366455404,-0.005005497734750786,0.006678579834164644,-0.004081201489091635,0.0,-0.0009027595593442683,0.008886600551601842,0.024015120449098593,0.0,1.9236279236167775e-10,-1.2014833572493444e-12,3.4428015993626104e-13,5.529777746815512e-10,0.0,0.0,0.0,0.0,-3.2524205550998886e-11,7.584266548121832e-11,-2.170494894926378e-09,0.0,0.0,-0.007912911803784284,0.0021601713142428425,0.00011665573059060907,-0.0005314565279497252,-1.6465606217597184e-05,-0.000747275625000321,0.02336168978067954,-0.00028532811008974424,-0.010263195305517225,0.0,-1.409106165084495e-11,0.0,9.12240949446641e-10,-1.0876847200691486e-09,0.014570682513923239,0.01835482820169676,0.009116447716597031,0.00342136777957025
"Penyelenggaraan Kelembagaan dan
Tata Kelola Pendidikan Tinggi",gci43_Chigher,-1.6331380692236053e-13,-0.0005153600367130418,0.00020087529184975583,0.01567974337504885,-0.0010566380530364627,2.401252288886102e-05,3.561534110085862e-05,-0.0012785955189734688,0.0009117106739167102,0.0,-0.0029018201131240096,0.0005998005956162622,-7.928708800619688e-10,2.7217916809263443e-10,0.0,-7.175282590310417e-10,-2.946664023895096e-10,-1.0174578957133917e-09,-0.0061537696200875125,0.018143362518944106,-0.0027830434564811712,-0.0037842209544015626,-0.00157571958625502,-0.003945590134399324,-0.002689688944524704,0.0003696879810594078,0.00022635837661555414,-0.009127623982966071,0.011942742373499793,1.1102230246251565e-16,0.01767779699725347,0.0,4.408318154958124e-11,-9.653389199115736e-13,7.852607453173732e-13,3.228881606531786e-10,0.0,0.0,0.0,0.0,4.3847048214473716e-10,-1.4985668261857654e-10,-6.172961031225555e-10,0.0,0.0,-0.00951642567670874,-0.00022104401332656565,-0.00011665573059083112,-0.0036924771197808237,0.0,-0.0005872724328340739,0.010036872237644046,-0.00046214462706783976,0.002850847833305581,0.0,2.43797204646512e-11,0.0,9.296172720496543e-10,1.797043625018091e-09,-0.006513952182694904,0.0025258937892245203,0.0047716241740553,-0.00027065733275322135
"Operasional Layanan Lembaga Sertifikasi Produk (LSPro)
BSSN",gci44_Evalscheme,-1.7852386235972517e-13,-0.0010307200734256394,-5.290825714365788e-05,0.004360448270328665,0.0015247621996381522,1.80093921665625e-05,-0.0003977591853189244,-9.68979648530155e-05,0.0008595448600537958,0.0,-0.0001723647850848664,-0.005878045837038548,-7.928708800619688e-10,3.4800032855386576e-09,0.0,6.7337275755363635e-09,-1.4733314568360356e-10,-7.414679981110339e-11,-0.01063716514268398,0.010485418433127114,-0.001192732909920169,-0.011657055591093535,-0.0003428076765847887,-0.006164984584999478,-0.00201442551724329,-0.0028334445007474063,-0.00962819954455929,-0.001185405712073151,0.007893570788724324,0.0017424706963925507,0.01528144693694089,0.0,1.082040013145047e-10,-1.2013723349468819e-12,8.471001677889944e-14,2.0720802851315057e-10,0.0,0.0,0.0,0.0,9.27535825923087e-11,1.7452905787251893e-10,-1.6846222194999427e-09,0.0,0.0,0.00034927110523197413,0.00010725853575377364,0.0009332458447252057,-0.0005887924307521608,0.0,0.0013796459416604012,0.021021827628407208,-0.0045609570577717085,-0.004259802550682035,0.0,-6.93367585569149e-12,0.0,3.21456417040622e-10,-2.2699498947176266e-09,-0.012899561389335679,0.016670899008880746,-0.004420359146542485,0.007549848174756013
Pengujian Keamanan Perangkat pada Sistem KTP Elektronik,gci44_Evalscheme,-2.4513724383723456e-13,-0.000662605761487578,0.00014757331262282847,0.011468367871128815,0.0010077791551670323,1.2006261444375e-05,-0.0001666136115839878,-0.00047096093808718376,0.0002831364828925764,0.0,-0.004829902650693274,0.011156291078461611,-3.672244286434534e-09,2.6245836615146345e-09,0.0,5.133086844466561e-09,-3.971589723761326e-10,-4.387017416007666e-10,0.007845511604842037,0.010416792932001151,0.003776987548082089,-0.0030828377626604953,-0.0011478531184123675,-0.008630978418998403,-0.005383685815292916,0.00290565269565235,-0.0017029426748640386,0.000592702856036853,0.003911336422499745,0.02017282602502668,0.019957268602038947,0.0,1.656460524301906e-10,-1.673772231924886e-12,1.0913492332065289e-13,5.135704084224813e-10,0.0,0.0,0.0,0.0,4.794264985008567e-10,1.5077150639086767e-10,-2.3497104262304447e-10,0.0,0.0,0.004903332556264184,0.0009946298375588247,0.0002333114611814402,-0.0002162651791320913,-0.002559703841108152,0.0003007859562135229,0.018190461119783174,-0.002538556078764409,-0.0030380319512356424,0.0,-2.102429341732659e-11,0.0,8.688010311175276e-10,1.631526358458757e-09,0.012409535756620738,0.007577681367673117,-0.006694962469034227,0.0033915413087771684
Operasional Laboratorium Pengujian,gci44_Evalscheme,-2.531308496145357e-14,-0.0014724572477504694,4.540618070669744e-05,0.008137576231527888,-0.0008194227983018276,1.2006261444375e-05,8.903835274853833e-06,7.285686985081252e-05,0.000442433938005915,0.0,-0.004736751893380964,0.00839720833862656,-2.503803053777176e-09,-5.949056802734276e-09,0.0,4.581142132309424e-09,-8.968100706496784e-10,-1.0442331443982766e-09,0.0016953308511181708,0.009515015554742878,-0.00974065209768471,-0.0008425684551365276,-0.001723379965387739,0.0004931987667999849,-0.00476930609943238,0.0012569391356005433,0.0049791158960939,0.000592702856036742,-0.005670269532309424,0.020909648356710386,0.02017937204403475,0.0,3.4331459897174454e-10,1.8668400159072007e-12,9.761080832504376e-13,5.555205184748502e-10,0.0,0.0,0.0,0.0,3.6137759451548845e-11,9.411760260036317e-11,-1.2863665688200854e-09,0.0,0.0,0.008985049067854467,0.0007998856084119321,0.0001166557305907201,0.0007917192779718363,-8.23280310868757e-06,-0.002063529986690571,0.009267413339393515,-0.0030331290597261917,0.0012672998367381227,0.0,-3.243172397304761e-11,0.0,1.4161456451944332e-09,-5.4384227121673234e-09,0.011656546011138857,0.02104911491020267,0.0019649355999733498,7.713446010193525e-05
"Pengajuan Akreditasi Laboratorium Pengujian ISO/IEC
17025:2017",gci44_Evalscheme,-8.149037000748649e-14,-0.0012884000917816607,0.0001410032678826889,0.0014566843916660188,0.0029957646941841665,6.003130722076477e-06,4.155123128457561e-05,-0.0009733215173536314,0.0008868942519417722,0.0,0.0034605147500899047,-0.0040786440501902055,-4.173004164442773e-10,6.998888135711923e-10,0.0,-4.939906150802642e-09,-6.277667274900978e-10,-1.0854258603032463e-09,-0.009316084905395261,0.015350424687433306,0.005764875731282926,-0.0066800243390530145,-0.0007835054509159889,-0.007005252503573756,0.00018164970059497687,-0.004605837078119457,-0.003914133837498945,0.002607892566561576,0.005300508628928502,0.0030858541170082354,0.0033354333957086313,0.0,1.6030221594576233e-10,-2.6177948697636566e-12,1.8529622280993863e-13,7.245916089360094e-10,0.0,0.0,0.0,0.0,1.2527734405409774e-10,5.483169474018723e-12,-1.1668899180250492e-09,0.0,0.0,-0.0010493444737542656,-0.0002298861456712098,0.0003499671917721603,-0.004498658089862495,0.0,0.00149987687207076,0.01917093312214324,-0.001385795795802225,-0.0052800030746553706,0.0,2.9299895842882506e-11,0.0,1.3553298483515164e-09,-1.8443346849750242e-09,0.0006856791771259196,0.013303040623248163,0.006351402456831523,0.009282763084630274
Pengadaan Laboratory Information Management System (LIMS) Pengujian Common Criteria/CC ToolBox,gci44_Evalscheme,-1.4799272918253337e-13,-0.001104342935812963,0.000328502237002648,0.010115749658378026,0.003631487464329841,2.401252288886102e-05,-8.903835275742011e-06,-0.00029594999897131213,0.002120745993962614,0.0,-0.015663683771797166,0.004318564288436466,1.710931618603695e-09,1.1859226933808031e-09,0.0,-9.603840500638228e-09,-5.06056863081028e-10,1.9772450343680248e-10,-0.006806030320424594,0.00555318954653905,0.004174565184721701,-0.003907755210400654,-0.0008538985107424679,-0.0006760125908665815,-0.003230479605040304,0.0038948767545261553,0.0011835646271325384,-0.00379329827863506,0.012753908438177808,0.015856483337172378,0.010111525173592484,0.0,5.824318805025541e-10,-1.7595924717284106e-12,-1.8329782136561334e-13,5.618765452908292e-10,0.0,0.0,0.0,0.0,9.636746955976605e-11,-2.0102741693506232e-10,-2.516977404276588e-09,0.0,0.0,-0.005289333661554263,0.0009203208528016926,0.0005832786529534895,-0.0020040049082949984,-2.744267702858849e-06,-0.0008840641724953135,0.012416833069695987,-0.0005499085675543247,-0.00374854845843986,0.0,3.019495764533531e-11,0.0,8.861773537205409e-10,-6.076845693314681e-09,0.027032272883506847,0.018691614040259874,0.013245445294688185,-0.005415590337307541
"Pengadaan Workstation dan Perangkat Lab Uji Common
Criteria",gci44_Evalscheme,-1.836308882730009e-13,-0.0010307200734255284,0.0002502916554557588,0.008775067044006102,0.0026933315130532876,0.0,-0.0007140769523255042,-0.0011295474658793436,0.0012328385540560927,0.0,-0.01294837508020441,0.00875708869599634,-8.763312298043502e-10,-1.9635775228010743e-09,0.0,9.824618674159069e-09,-7.622884545810393e-10,1.0236366199123381e-09,-0.01642292333734996,0.01808949779183955,0.005764875731282704,-0.0022854297836882864,1.8344249428370318e-06,0.0027763787767329795,-0.0033774588624624347,0.0037491112938131677,-0.00037407468402361754,-0.006045569131574502,0.012338049393546435,0.007144129855209735,0.011006930205837318,0.0,2.6049173929010294e-10,-2.531752585355207e-12,1.0950129691877919e-12,4.614499893307311e-10,0.0,0.0,0.0,0.0,-1.1202672123289403e-10,4.111977425225177e-11,-2.2740413996302777e-09,0.0,0.0,-0.005561218175041738,0.0035073149073909793,0.0006999343835439875,-0.0035562733596241625,0.0,0.0015373909963349863,0.014160529901542929,-0.0010220160204508222,-0.0032015959963103136,0.0,1.3419709787854117e-11,0.0,2.43264075550087e-10,-3.2866986909851903e-09,0.010799447039731569,0.011113932672586868,0.0162955739665549,-0.004681586723384257
Pengadaan Sistem Informasi Sertifikasi Pengujian,gci44_Evalscheme,-1.0702549957386509e-13,-0.0006626057614878,6.336391750594306e-05,0.0047074757845970705,-0.000799780133208583,-6.0031307221875e-06,1.4839725458570818e-05,-0.0011127279317609817,-0.001122160754927548,0.0,-0.0009315075731223255,-0.011996011912323579,-3.463593967190093e-09,-4.529837394073866e-09,0.0,2.5389461644209632e-09,-7.558830228404645e-10,-5.828759697124042e-10,-0.02243014469644322,-0.0006212163669095938,-0.008746708006084347,-0.006893879547381188,-0.0006450075283861434,-0.003962591933512782,-0.005059909766038095,-0.005841070100731538,-0.008111183270418154,0.000829783998451572,0.013424196985868164,0.0047046708802603865,-0.0028351183863515317,0.0,7.333826879118988e-10,-6.435962873752032e-13,8.412159857584811e-13,7.970510917942875e-10,0.0,0.0,0.0,0.0,-3.433088258120165e-10,7.492884090964935e-11,-7.487210851309101e-10,0.0,0.0,-0.0011689119984599206,-0.005127414041152911,0.0010499015753161478,-0.003316850934138138,-1.3721338514738335e-05,-0.0012303526860771852,0.009979547113344034,0.0001682277481530603,-0.006896042484562659,0.0,-6.933609242310013e-11,0.0,7.384806099963726e-10,-4.303446932141242e-09,-0.006685371976976495,0.010440360995460862,-0.00989322021614003,-0.003487040984381795
Peningkatan Layanan Lembaga Sertifikasi Produk (LSPro) dan Laboratorium Pengujian,gci44_Evalscheme,-8.659739592076221e-14,-0.0006257943302944158,5.722051640577597e-05,-0.0030433219018994873,0.0021896946298594067,2.401252288886102e-05,2.6711505825671722e-05,-0.001510831999997353,0.000990479735314298,0.0,-0.002994760963530685,0.008277248219503264,2.7124530399547098e-09,-5.812966996643354e-09,0.0,2.483753203108563e-10,-2.4982582669252906e-10,2.8834601373262103e-11,0.002885188639480285,0.005094522699314541,-0.005764875731282815,-0.004481927289834098,-0.0012946011191294904,0.002722001638686855,-3.136413433191265e-06,0.0022181278863538934,0.0008235440704114083,-0.002607892566561576,0.00643390242088282,0.013417024362223029,0.0030018900561377126,0.0,3.0323898947415273e-10,8.58202398035246e-14,1.0749179324420766e-12,4.779762141637889e-10,0.0,0.0,0.0,0.0,4.878591974843971e-10,-9.411682544424593e-11,-2.990901748489705e-09,0.0,0.0,0.0017037305998123253,0.001100074624272085,0.0008165901141350407,-1.765100832296085e-05,-1.0977070811768463e-05,-0.00011623671385807555,0.015168317332457604,-0.003169173777852863,0.004473691152229398,0.0,4.495748218147355e-11,0.0,3.8661651657889706e-10,4.8945799635546905e-09,0.006342532388413646,0.014986969816064288,0.0061188733022709,-0.0007328075113984811
"Workshop Layanan LSPro dan Laboratorium Pengujian
Bagi Pelaku Industri pada Sektor IIV",gci44_Evalscheme,-1.7885692926711272e-13,-0.001104342935812963,-8.40519062830225e-05,0.008833271944477028,0.0019213784887266439,-1.80093921665625e-05,-0.001538103257568646,-0.0002095642429421618,-0.0009084178130300824,0.0,-0.003633719162797755,0.0034788434545741653,-3.6305136674741334e-09,8.748609614528391e-10,0.0,-6.871713531531043e-09,-1.729562604246837e-09,8.032530196544485e-11,0.00830499677031249,0.002056263610685116,0.008349130369444069,-0.0032744599016025777,2.293031178601801e-06,0.014266080028156991,-0.005651887513038134,0.00019799694393662914,0.0009428102951265505,-0.002133730281732249,0.012082959775978064,0.007318376924849157,0.007171181800772919,0.0,3.3396618803749334e-11,-1.0084155732670297e-12,8.635314685534468e-13,4.525524399667802e-10,0.0,0.0,0.0,0.0,-1.578013275604917e-10,-5.4819482286916354e-12,-2.0868614614144576e-09,0.0,0.0,-0.004299044568476629,-0.0007207942389706457,-0.00011665573059060907,0.0007471204592551794,-2.744267702858849e-06,-0.00019838535596061746,0.03435087305774809,-0.000978103346057857,-0.005071463976103141,0.0,1.3419709787854117e-11,0.0,9.860896543756326e-10,-9.458120953098614e-10,0.009085249096917325,0.01768125652457031,0.0074652771034292575,-0.002102791542199056
